RegionName,City,State,Metro,CountyName,SizeRank,2017-12
77385,Conroe,TX,Houston,Montgomery,2348,1625
85043,Phoenix,AZ,Phoenix,Maricopa,2349,1100
22209,Arlington,VA,Washington,Arlington,2350,2250
23693,Yorktown,VA,Virginia Beach,York,2351,1500
20005,Washington,DC,Washington,District of Columbia,2352,2759
33931,Fort Myers Beach,FL,Fort Myers,Lee,2352,2646
60443,Matteson,IL,Chicago,Cook,2354,1650
33860,Mulberry,FL,Lakeland,Polk,2355,1345
90732,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,2356,2480
33572,Apollo Beach,FL,Tampa,Hillsborough,2357,1625
48125,Dearborn Heights,MI,Detroit,Wayne,2358,950
46806,Fort Wayne,IN,Fort Wayne,Allen,2359,575
48377,Novi,MI,Detroit,Oakland,2360,2000
32311,Tallahassee,FL,Tallahassee,Leon,2361,1000
19123,Philadelphia,PA,Philadelphia,Philadelphia,2362,1800
8536,Plainsboro Township,NJ,New York,Middlesex,2363,1550
80207,Denver,CO,Denver,Denver,2364,1995
75088,Rowlett,TX,Dallas-Fort Worth,Dallas,2365,1622.5
85715,Tucson,AZ,Tucson,Pima,2366,1395
31558,Saint Marys,GA,St. Marys,Camden,2367,1162.5
73130,Midwest City,OK,Oklahoma City,Oklahoma,2368,962.5
32836,Doctor Phillips,FL,Orlando,Orange,2369,2425
31548,Kingsland,GA,St. Marys,Camden,2370,1050
85396,Buckeye,AZ,Phoenix,Maricopa,2371,1697.5
6905,Stamford,CT,Stamford,Fairfield,2372,2350
31605,Valdosta,GA,Valdosta,Lowndes,2373,997.5
21211,Baltimore,MD,Baltimore,Baltimore City,2374,1497.5
32804,Orlando,FL,Orlando,Orange,2375,1599
19122,Philadelphia,PA,Philadelphia,Philadelphia,2376,1700
20879,Gaithersburg,MD,Washington,Montgomery,2377,1850
94506,Danville,CA,San Francisco,Contra Costa,2378,4095
77069,Houston,TX,Houston,Harris,2379,1500
34236,Sarasota,FL,North Port-Sarasota-Bradenton,Sarasota,2380,3200
21231,Baltimore,MD,Baltimore,Baltimore City,2381,1799
33897,Davenport,FL,Lakeland,Polk,2381,1400
76148,Watauga,TX,Dallas-Fort Worth,Tarrant,2383,1395
73135,Oklahoma City,OK,Oklahoma City,Oklahoma,2384,1049
34994,Stuart,FL,Port St. Lucie,Martin,2385,1450
95054,Santa Clara,CA,San Jose,Santa Clara,2386,3450
73115,Del City,OK,Oklahoma City,Oklahoma,2387,775
35126,Clay,AL,Birmingham,Jefferson,2388,1085
2445,Brookline,MA,Boston,Norfolk,2389,2650
7901,Summit,NJ,New York,Union,2390,2700
34233,Sarasota,FL,North Port-Sarasota-Bradenton,Sarasota,2391,1800
20876,Germantown,MD,Washington,Montgomery,2392,1699.5
89118,Las Vegas,NV,Las Vegas,Clark,2392,1090
30035,Stone Mountain,GA,Atlanta,Dekalb,2394,1060
23502,Norfolk,VA,Virginia Beach,Norfolk City,2395,1250
33609,Tampa,FL,Tampa,Hillsborough,2396,1525
20024,Washington,DC,Washington,District of Columbia,2397,2050
2171,Quincy,MA,Boston,Norfolk,2398,2100
91361,Westlake Village,CA,Ventura,Ventura,2399,3747.5
33483,Delray Beach,FL,Miami-Fort Lauderdale,Palm Beach,2400,3000
91307,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,2401,3100
33004,Dania Beach,FL,Miami-Fort Lauderdale,Broward,2402,1650
92606,Irvine,CA,Los Angeles-Long Beach-Anaheim,Orange,2403,3000
80238,Denver,CO,Denver,Denver,2404,2450
27408,Greensboro,NC,,Guilford,2405,1172.5
32826,Orlando,FL,Orlando,Orange,2406,1405
35235,Birmingham,AL,Birmingham,Jefferson,2407,995
36066,Prattville,AL,Montgomery,Autauga,2408,1375
78261,San Antonio,TX,San Antonio,Bexar,2409,1650
30106,Austell,GA,Atlanta,Cobb,2410,1295
33181,North Miami,FL,Miami-Fort Lauderdale,Miami-Dade,2410,1700
2114,Boston,MA,Boston,Suffolk,2412,2950
23704,Portsmouth,VA,Virginia Beach,Portsmouth City,2413,1072.5
60194,Schaumburg,IL,Chicago,Cook,2414,1522.5
93041,Port Hueneme,CA,Ventura,Ventura,2415,2097.5
36606,Mobile,AL,Mobile,Mobile,2416,750
28326,Cameron,NC,Dunn,Harnett,2417,1350
92551,Moreno Valley,CA,Riverside,Riverside,2418,1630
6850,Norwalk,CT,Stamford,Fairfield,2419,2550
63138,Spanish Lake,MO,St. Louis,Saint Louis,2420,875
98005,Bellevue,WA,Seattle,King,2421,2800
30017,Grayson,GA,Atlanta,Gwinnett,2422,1470
99501,Anchorage,AK,Anchorage,Anchorage,2422,1500
33185,Kendall West,FL,Miami-Fort Lauderdale,Miami-Dade,2424,2450
63135,Ferguson,MO,St. Louis,Saint Louis,2425,800
60661,Chicago,IL,Chicago,Cook,2426,1899
60419,Dolton,IL,Chicago,Cook,2427,1450
89166,Las Vegas,NV,Las Vegas,Clark,2427,1350
79414,Lubbock,TX,Lubbock,Lubbock,2429,1000
99705,North Pole,AK,Fairbanks,Fairbanks North Star,2430,1600
2129,Boston,MA,Boston,Suffolk,2431,2825
33037,Key Largo,FL,Key West,Monroe,2432,3000
60473,South Holland,IL,Chicago,Cook,2433,1710
89144,Las Vegas,NV,Las Vegas,Clark,2434,1550
60502,Aurora,IL,Chicago,Kane,2435,1675
92596,Winchester,CA,Riverside,Riverside,2436,2100
33711,Saint Petersburg,FL,Tampa,Pinellas,2437,1250
6032,Farmington,CT,Hartford,Hartford,2438,1850
67208,Wichita,KS,Wichita,Sedgwick,2439,775
33323,Sunrise,FL,Miami-Fort Lauderdale,Broward,2440,2200
99515,Anchorage,AK,Anchorage,Anchorage,2441,1700
77545,Fresno,TX,Houston,Fort Bend,2442,1600
76135,Fort Worth,TX,Dallas-Fort Worth,Tarrant,2443,1395
33431,Boca Raton,FL,Miami-Fort Lauderdale,Palm Beach,2444,2462.5
21076,Hanover,MD,Baltimore,Anne Arundel,2445,2350
74037,Jenks,OK,Tulsa,Tulsa,2446,1372.5
98075,Sammamish,WA,Seattle,King,2447,3195
29204,Columbia,SC,Columbia,Richland,2448,950
60130,Forest Park,IL,Chicago,Cook,2449,1400
33472,Boynton Beach,FL,Miami-Fort Lauderdale,Palm Beach,2450,2220
32206,Jacksonville,FL,Jacksonville,Duval,2451,795
80921,Colorado Springs,CO,Colorado Springs,El Paso,2452,2175
73114,Oklahoma City,OK,Oklahoma City,Oklahoma,2453,875
33129,Miami,FL,Miami-Fort Lauderdale,Miami-Dade,2454,2282.5
75181,Mesquite,TX,Dallas-Fort Worth,Dallas,2455,1595
80528,Fort Collins,CO,Fort Collins,Larimer,2456,1797.5
80109,Castle Rock,CO,Denver,Douglas,2457,2100
33132,Miami,FL,Miami-Fort Lauderdale,Miami-Dade,2458,2300
30314,Atlanta,GA,Atlanta,Fulton,2459,1062.5
33971,Lehigh Acres,FL,Fort Myers,Lee,2460,1242.5
6825,Fairfield,CT,Stamford,Fairfield,2461,2350
34102,Naples,FL,Naples,Collier,2462,5650
6001,Avon,CT,Hartford,Hartford,2463,1972.5
48334,Farmington Hills,MI,Detroit,Oakland,2464,1300
38141,Memphis,TN,Memphis,Shelby,2465,1025
19106,Philadelphia,PA,Philadelphia,Philadelphia,2466,1795
6443,Madison,CT,New Haven,New Haven,2467,2400
2871,Portsmouth,RI,Providence,Newport,2468,2700
6107,West Hartford,CT,Hartford,Hartford,2469,2300
20871,Clarksburg,MD,Washington,Montgomery,2470,2280
63137,Bellefontaine Neighbors,MO,St. Louis,Saint Louis,2471,800
2842,Middletown,RI,Providence,Newport,2472,2225
92603,Irvine,CA,Los Angeles-Long Beach-Anaheim,Orange,2473,3650
48240,Redford,MI,Detroit,Wayne,2474,995
7094,Secaucus,NJ,New York,Hudson,2475,2350
28301,Fayetteville,NC,Fayetteville,Cumberland,2476,795
30009,Alpharetta,GA,Atlanta,Fulton,2477,1790
34286,North Port,FL,North Port-Sarasota-Bradenton,Sarasota,2478,1450
33760,South Highpoint,FL,Tampa,Pinellas,2479,1200
34714,Citrus Ridge,FL,Orlando,Osceola,2480,1500
21409,Annapolis,MD,Baltimore,Anne Arundel,2481,1980
28387,Southern Pines,NC,Pinehurst-Southern Pines,Moore,2482,1500
33767,Clearwater,FL,Tampa,Pinellas,2483,2750
20037,Washington,DC,Washington,District of Columbia,2484,2650
74114,Tulsa,OK,Tulsa,Tulsa,2485,1047.5
34237,Sarasota,FL,North Port-Sarasota-Bradenton,Sarasota,2486,1400
34239,Sarasota,FL,North Port-Sarasota-Bradenton,Sarasota,2487,1862.5
48030,Hazel Park,MI,Detroit,Oakland,2487,925
92808,Anaheim,CA,Los Angeles-Long Beach-Anaheim,Orange,2489,2450
33331,Weston,FL,Miami-Fort Lauderdale,Broward,2490,2650
33983,Punta Gorda,FL,Punta Gorda,Charlotte,2491,1750
71108,Shreveport,LA,Shreveport,Caddo,2492,595
71104,Shreveport,LA,Shreveport,Caddo,2493,850
33316,Fort Lauderdale,FL,Miami-Fort Lauderdale,Broward,2494,2000
71115,Shreveport,LA,Shreveport,Caddo,2495,1275
94105,San Francisco,CA,San Francisco,San Francisco,2496,4400
88130,Portales,NM,Portales,Roosevelt,2497,800
35040,Calera,AL,Birmingham,Shelby,2498,1195
31407,Port Wentworth,GA,Savannah,Chatham,2499,1250
32829,Orlando,FL,Orlando,Orange,2500,1500
80305,Boulder,CO,Boulder,Boulder,2501,2500
92532,Lake Elsinore,CA,Riverside,Riverside,2502,2100
93103,Santa Barbara,CA,Santa Maria-Santa Barbara,Santa Barbara,2503,4500
29492,Charleston,SC,Charleston,Charleston,2504,1650
28574,Richlands,NC,Jacksonville,Onslow,2505,950
37069,Franklin,TN,Nashville,Williamson,2506,2325
2141,Cambridge,MA,Boston,Middlesex,2507,2825
36870,Smiths,AL,Auburn,Lee,2508,1100
76052,Fort Worth,TX,Dallas-Fort Worth,Tarrant,2509,1497.5
18302,East Stroudsburg,PA,East Stroudsburg,Monroe,2510,1487.5
33637,Temple Terrace,FL,Tampa,Hillsborough,2511,1350
37127,Murfreesboro,TN,Nashville,Rutherford,2512,1550
64110,Kansas City,MO,Kansas City,Jackson,2513,900
66503,Manhattan,KS,Manhattan,Riley,2514,1350
85262,Scottsdale,AZ,Phoenix,Maricopa,2515,4500
33605,Tampa,FL,Tampa,Hillsborough,2516,1200
31005,Bonaire,GA,Warner Robins,Houston,2517,1200
6517,Hamden,CT,New Haven,New Haven,2518,1500
75407,Princeton,TX,Dallas-Fort Worth,Collin,2519,1495
7020,Edgewater,NJ,New York,Bergen,2520,2650
33616,Tampa,FL,Tampa,Hillsborough,2521,1700
2467,Newton,MA,Boston,Middlesex,2522,2700
48304,Bloomfield Hills,MI,Detroit,Oakland,2523,1695
34690,Holiday,FL,Tampa,Pasco,2524,1000
77318,Willis,TX,Houston,Montgomery,2525,1550
22046,Falls Church,VA,Washington,Fairfax,2526,2447.5
73118,Oklahoma City,OK,Oklahoma City,Oklahoma,2527,995
92625,Newport Beach,CA,Los Angeles-Long Beach-Anaheim,Orange,2528,6000
33149,Key Biscayne,FL,Miami-Fort Lauderdale,Miami-Dade,2529,4975
28539,Hubert,NC,Jacksonville,Onslow,2530,900
48302,Bloomfield Hills,MI,Detroit,Oakland,2531,2750
32903,Melbourne,FL,Melbourne,Brevard,2532,2000
85139,Maricopa,AZ,Phoenix,Pinal,2533,1112.5
90293,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,2534,3500
35206,Birmingham,AL,Birmingham,Jefferson,2535,750
30273,Rex,GA,Atlanta,Clayton,2536,1002.5
20724,Laurel,MD,Washington,Prince Georges,2537,1995
33327,Weston,FL,Miami-Fort Lauderdale,Broward,2538,2850
90212,Beverly Hills,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,2539,5500
78747,Austin,TX,Austin,Travis,2540,1497.5
77030,Houston,TX,Houston,Harris,2541,1500
18466,Coolbaugh,PA,East Stroudsburg,Monroe,2542,1150
33315,Fort Lauderdale,FL,Miami-Fort Lauderdale,Broward,2543,2000
28584,Swansboro,NC,Jacksonville,Onslow,2544,1062.5
32081,Ponte Vedra,FL,Jacksonville,Saint Johns,2545,2125
78726,Austin,TX,Austin,Travis,2546,1085
85083,Phoenix,AZ,Phoenix,Maricopa,2547,1795
77401,Bellaire,TX,Houston,Harris,2548,2050
10018,New York,NY,New York,New York,2549,3395
92075,Solana Beach,CA,San Diego,San Diego,2550,3800
33136,Miami,FL,Miami-Fort Lauderdale,Miami-Dade,2551,1750
33545,Wesley Chapel,FL,Tampa,Pasco,2552,1550
33559,Lutz,FL,Tampa,Hillsborough,2553,1465
85650,Sierra Vista,AZ,Sierra Vista,Cochise,2554,1150
48225,Harper Woods,MI,Detroit,Wayne,2555,895
60478,Country Club Hills,IL,Chicago,Cook,2556,1899
33715,Saint Petersburg,FL,Tampa,Pinellas,2557,2200
23661,Hampton,VA,Virginia Beach,Hampton City,2558,1050
15203,Pittsburgh,PA,Pittsburgh,Allegheny,2559,1599
28460,North Topsail Beach,NC,Jacksonville,Onslow,2560,1200
92010,Carlsbad,CA,San Diego,San Diego,2561,2800
29601,Greenville,SC,Greenville,Greenville,2562,1295
89138,Las Vegas,NV,Las Vegas,Clark,2563,1900
10005,New York,NY,New York,New York,2564,3791
15211,Pittsburgh,PA,Pittsburgh,Allegheny,2565,1299
94920,Tiburon,CA,San Francisco,Marin,2566,6500
94505,Discovery Bay,CA,San Francisco,Contra Costa,2567,2547.5
21205,Baltimore,MD,Baltimore,Baltimore City,2568,1050
6117,West Hartford,CT,Hartford,Hartford,2569,2200
74104,Tulsa,OK,Tulsa,Tulsa,2570,1000
6413,Clinton,CT,Hartford,Middlesex,2571,1500
23663,Hampton,VA,Virginia Beach,Hampton City,2572,950
75409,Anna,TX,Dallas-Fort Worth,Collin,2573,1500
32827,Orlando,FL,Orlando,Orange,2574,2000
20619,California,MD,California-Lexington Park,Saint Marys,2575,1500
91436,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,2576,5250
23509,Norfolk,VA,Virginia Beach,Norfolk City,2577,1250
77002,Houston,TX,Houston,Harris,2578,1847.5
90094,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,2579,3700
46113,Indianapolis,IN,Indianapolis,Marion,2580,1197.5
85266,Scottsdale,AZ,Phoenix,Maricopa,2581,3000
2903,Providence,RI,Providence,Providence,2582,1900
33534,Gibsonton,FL,Tampa,Hillsborough,2583,1395
30517,Braselton,GA,Jefferson,Jackson,2584,1520
33035,Homestead,FL,Miami-Fort Lauderdale,Miami-Dade,2585,1300
37179,Thompsons Station,TN,Nashville,Williamson,2586,1645
32254,Jacksonville,FL,Jacksonville,Duval,2587,850
33966,Fort Myers,FL,Fort Myers,Lee,2588,1300
32569,Mary Esther,FL,Crestview-Fort Walton Beach-Destin,Okaloosa,2589,1300
65583,Waynesville,MO,Fort Leonard Wood,Pulaski,2590,950
33187,Richmond West,FL,Miami-Fort Lauderdale,Miami-Dade,2591,2450
90402,Santa Monica,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,2592,9500
32136,Flagler Beach,FL,Daytona Beach,Flagler,2593,2000
76247,Fort Worth,TX,Dallas-Fort Worth,Tarrant,2594,1487.5
63134,Berkeley,MO,St. Louis,Saint Louis,2595,792.5
77003,Houston,TX,Houston,Harris,2596,2000
6901,Stamford,CT,Stamford,Fairfield,2597,2050
62206,Cahokia,IL,St. Louis,Saint Clair,2598,700
32579,Shalimar,FL,Crestview-Fort Walton Beach-Destin,Okaloosa,2599,1295
60020,Fox Lake,IL,Chicago,Lake,2600,1425
2458,Newton,MA,Boston,Middlesex,2601,3000
78256,San Antonio,TX,San Antonio,Bexar,2602,1585
33190,Cutler Bay,FL,Miami-Fort Lauderdale,Miami-Dade,2603,1700
33974,Lehigh Acres,FL,Fort Myers,Lee,2604,1200
29401,Charleston,SC,Charleston,Charleston,2605,2985
72719,Centerton,AR,Fayetteville,Benton,2606,1195
95391,Tracy,CA,Stockton,San Joaquin,2607,2550
30326,Atlanta,GA,Atlanta,Fulton,2608,2750
10280,New York,NY,New York,New York,2609,3300
65584,Saint Robert,MO,Fort Leonard Wood,Pulaski,2610,912.5
28445,Surf City,NC,Wilmington,Pender,2611,1200
89109,Las Vegas,NV,Las Vegas,Clark,2612,1997.5
2113,Boston,MA,Boston,Suffolk,2613,2600
33976,Lehigh Acres,FL,Fort Myers,Lee,2614,1200
99623,Knik-Fairview,AK,Anchorage,Matanuska Susitna,2615,1400
2111,Boston,MA,Boston,Suffolk,2616,3500
85054,Phoenix,AZ,Phoenix,Maricopa,2617,1700
23510,Norfolk,VA,Virginia Beach,Norfolk City,2618,1600
33785,Indian Rocks Beach,FL,Tampa,Pinellas,2619,2800
11109,New York,NY,New York,New York,2620,2875
31316,Ludowici,GA,Hinesville,Long,2621,1200
89143,Las Vegas,NV,Las Vegas,Clark,2622,1350
33182,Tamiami,FL,Miami-Fort Lauderdale,Miami-Dade,2623,2385
98327,Dupont,WA,Seattle,Pierce,2624,1807.5
42262,Oak Grove,KY,Clarksville,Christian,2625,812.5
78231,San Antonio,TX,San Antonio,Bexar,2626,809
10069,New York,NY,New York,New York,2627,4377.5
36107,Montgomery,AL,Montgomery,Montgomery,2628,700
78252,San Antonio,TX,San Antonio,Bexar,2629,1350
20036,Washington,DC,Washington,District of Columbia,2630,2300
33332,Weston,FL,Miami-Fort Lauderdale,Broward,2631,2950
19127,Philadelphia,PA,Philadelphia,Philadelphia,2632,1700
10007,New York,NY,New York,New York,2633,5795
36856,Fort Mitchell,AL,Columbus,Russell,2634,1300
10282,New York,NY,New York,New York,2635,5262.5
60606,Chicago,IL,Chicago,Cook,2636,2250
10006,New York,NY,New York,New York,2637,3499
2142,Cambridge,MA,Boston,Middlesex,2638,3218.5
2109,Boston,MA,Boston,Suffolk,2639,3400
10004,New York,NY,New York,New York,2640,4500
2108,Boston,MA,Boston,Suffolk,2641,2950
6853,Norwalk,CT,Stamford,Fairfield,2642,4700
2110,Boston,MA,Boston,Suffolk,2643,3875
11959,Quogue,NY,New York,Suffolk,2644,37750
